local_tile,local_tiles,density,local_density
89194ada817ffff,"{'89194ada883ffff', '89194ada8abffff', '89194ada813ffff', '89194ada817ffff', '89194ada803ffff', '89194ada8bbffff', '89194ada80fffff', '89194ada80bffff', '89194ada833ffff', '89194ada8c7ffff', '89194ada83bffff', '89194ada807ffff', '89194ada88fffff', '89194ada81bffff', '89194ada88bffff', '89194ada8b3ffff', '89194ada8afffff', '89194ada8a3ffff', '89194ada887ffff'}",8.0,29.0
89194ada82bffff,"{'89194ada80fffff', '89194ada873ffff', '89194ada82fffff', '89194adab83ffff', '89194ada837ffff', '89194ada863ffff', '89194ada833ffff', '89194adab9bffff', '89194ada877ffff', '89194ada86fffff', '89194ada83bffff', '89194ada827ffff', '89194ada823ffff', '89194ada807ffff', '89194ada82bffff', '89194ada867ffff', '89194adab97ffff', '89194ada95bffff', '89194adab93ffff'}",7.0,12.0
89194ada843ffff,"{'89194ada857ffff', '89194adaa97ffff', '89194ada847ffff', '89194ada8cbffff', '89194ada873ffff', '89194adae2fffff', '89194ada80bffff', '89194ada87bffff', '89194ada85bffff', '89194ada843ffff', '89194adaab7ffff', '89194adae27ffff', '89194ada81bffff', '89194ada84bffff', '89194adaa87ffff', '89194adaab3ffff', '89194ada8cfffff', '89194ada853ffff', '89194ada84fffff'}",1.0,13.0
89194ada857ffff,"{'89194ada857ffff', '89194ada8cbffff', '89194ada847ffff', '89194ada813ffff', '89194ada80fffff', '89194ada803ffff', '89194ada873ffff', '89194ada8c3ffff', '89194ada80bffff', '89194ada8c7ffff', '89194ada87bffff', '89194ada85bffff', '89194ada843ffff', '89194adae27ffff', '89194ada81bffff', '89194ada84bffff', '89194ada8cfffff', '89194ada853ffff', '89194ada84fffff'}",2.0,17.0
89194ada877ffff,"{'89194ada847ffff', '89194ada80fffff', '89194ada803ffff', '89194ada873ffff', '89194ada82fffff', '89194ada86bffff', '89194ada863ffff', '89194ada833ffff', '89194adab9bffff', '89194ada80bffff', '89194ada877ffff', '89194ada87bffff', '89194ada86fffff', '89194ada83bffff', '89194ada823ffff', '89194ada807ffff', '89194ada82bffff', '89194ada867ffff', '89194adab93ffff'}",2.0,13.0
89194ada88bffff,"{'89194ada883ffff', '89194ada813ffff', '89194ada817ffff', '89194ada803ffff', '89194ada8bbffff', '89194adac6fffff', '89194ada8c3ffff', '89194ada8c7ffff', '89194ada88fffff', '89194ada89bffff', '89194ada81bffff', '89194ada88bffff', '89194ada8d7ffff', '89194ada8d3ffff', '89194ada897ffff', '89194ada887ffff', '89194ada893ffff', '89194ada8cfffff', '89194adac67ffff'}",7.0,34.0
89194ada8a3ffff,"{'89194ada8abffff', '89194adad6bffff', '89194ada9d3ffff', '89194ada817ffff', '89194ada8bbffff', '89194adad4fffff', '89194ada837ffff', '89194ada833ffff', '89194adad4bffff', '89194ada807ffff', '89194ada88fffff', '89194ada8a7ffff', '89194ada8b3ffff', '89194adad7bffff', '89194ada8afffff', '89194ada9dbffff', '89194ada8a3ffff', '89194ada887ffff', '89194ada8b7ffff'}",3.0,57.0
89194ada8a7ffff,"{'89194ada8abffff', '89194adad6bffff', '89194ada9d3ffff', '89194ada8bbffff', '89194adad63ffff', '89194ada837ffff', '89194adad4fffff', '89194ada833ffff', '89194ada9c3ffff', '89194ada8a7ffff', '89194adad6fffff', '89194ada8b3ffff', '89194ada9cbffff', '89194adad7bffff', '89194ada8afffff', '89194ada9dbffff', '89194ada8a3ffff', '89194ada9d7ffff', '89194ada8b7ffff'}",1.0,139.0
89194ada8abffff,"{'89194ada8abffff', '89194ada813ffff', '89194ada817ffff', '89194ada8bbffff', '89194ada803ffff', '89194ada80fffff', '89194ada837ffff', '89194ada833ffff', '89194ada83bffff', '89194ada807ffff', '89194ada823ffff', '89194ada88fffff', '89194ada8a7ffff', '89194ada8b3ffff', '89194ada8afffff', '89194ada9dbffff', '89194ada8a3ffff', '89194ada887ffff', '89194ada8b7ffff'}",2.0,23.0
89194ada8bbffff,"{'89194ada883ffff', '89194ada8abffff', '89194ada813ffff', '89194ada817ffff', '89194ada803ffff', '89194ada8bbffff', '89194adad4fffff', '89194ada833ffff', '89194adad4bffff', '89194ada807ffff', '89194ada88fffff', '89194ada8a7ffff', '89194ada88bffff', '89194ada8b3ffff', '89194ada8afffff', '89194ada8a3ffff', '89194ada897ffff', '89194ada887ffff', '89194ada8b7ffff'}",2.0,29.0
89194ada8cbffff,"{'89194ada857ffff', '89194adae37ffff', '89194adaeafffff', '89194ada8cbffff', '89194adae2fffff', '89194ada8c3ffff', '89194ada8c7ffff', '89194ada85bffff', '89194ada843ffff', '89194adaea7ffff', '89194adae27ffff', '89194ada81bffff', '89194ada8d7ffff', '89194ada8d3ffff', '89194adae23ffff', '89194ada8dbffff', '89194ada8cfffff', '89194adae33ffff', '89194ada853ffff'}",8.0,33.0
89194ada8d3ffff,"{'89194adac63ffff', '89194adae37ffff', '89194ada8cbffff', '89194adaeafffff', '89194adac6fffff', '89194ada8c3ffff', '89194adaea3ffff', '89194ada8c7ffff', '89194adaea7ffff', '89194ada89bffff', '89194ada88bffff', '89194ada8d7ffff', '89194ada8d3ffff', '89194ada8dbffff', '89194ada8cfffff', '89194adac67ffff', '89194adaeb7ffff', '89194adac6bffff', '89194adac7bffff'}",1.0,53.0
89194ada8d7ffff,"{'89194adac63ffff', '89194ada883ffff', '89194ada8cbffff', '89194ada813ffff', '89194adac6fffff', '89194ada8c3ffff', '89194ada8c7ffff', '89194adaea7ffff', '89194ada89bffff', '89194ada88fffff', '89194ada81bffff', '89194ada88bffff', '89194ada8d7ffff', '89194ada8d3ffff', '89194ada8dbffff', '89194ada893ffff', '89194ada8cfffff', '89194adac67ffff', '89194adac6bffff'}",11.0,37.0
89194ada983ffff,"{'89194ada9b3ffff', '89194ada9bbffff', '89194ada993ffff', '89194ada987ffff', '89194adad2bffff', '89194ada983ffff', '89194ada98bffff', '89194ada917ffff', '89194ad1a4bffff', '89194ada98fffff', '89194adad67ffff', '89194adad6fffff', '89194adad2fffff', '89194ada997ffff', '89194ada99bffff', '89194ad1a5bffff', '89194ada9d7ffff', '89194ada9c7ffff', '89194ada913ffff'}",14.0,52.0
89194ada98fffff,"{'89194ada9b3ffff', '89194ada9bbffff', '89194ada993ffff', '89194ada91bffff', '89194ada987ffff', '89194ada983ffff', '89194ada98bffff', '89194ada917ffff', '89194ad1a4bffff', '89194ada98fffff', '89194ada9abffff', '89194ada997ffff', '89194ada99bffff', '89194ada9a3ffff', '89194ada9c7ffff', '89194ada9d7ffff', '89194ada903ffff', '89194ada907ffff', '89194ada913ffff'}",6.0,28.0
89194ada997ffff,"{'89194ada9b3ffff', '89194ada9bbffff', '89194ada993ffff', '89194ad1a53ffff', '89194ada987ffff', '89194adad2bffff', '89194ada983ffff', '89194adad23ffff', '89194ada98bffff', '89194adad27ffff', '89194ad1a4bffff', '89194ada98fffff', '89194adad67ffff', '89194ad1a4fffff', '89194ad1a43ffff', '89194adad2fffff', '89194ada99bffff', '89194ada997ffff', '89194ad1a5bffff'}",1.0,39.0
89194ada99bffff,"{'89194adad6bffff', '89194ada993ffff', '89194adad77ffff', '89194ada987ffff', '89194ada9d3ffff', '89194adad2bffff', '89194ada983ffff', '89194adad63ffff', '89194ada98bffff', '89194ada9c3ffff', '89194ada98fffff', '89194adad67ffff', '89194adad6fffff', '89194adad2fffff', '89194ada997ffff', '89194ada99bffff', '89194ada9d7ffff', '89194ada9c7ffff', '89194ada913ffff'}",5.0,158.0
89194ada9b3ffff,"{'89194ada9b7ffff', '89194ada9b3ffff', '89194ada9bbffff', '89194ada987ffff', '89194ada983ffff', '89194ad1a6bffff', '89194ad1a7bffff', '89194ada917ffff', '89194ad1a4bffff', '89194ada98fffff', '89194ad1a4fffff', '89194ad1a43ffff', '89194ada9abffff', '89194ada997ffff', '89194ada9a3ffff', '89194ada9a7ffff', '89194ad1a5bffff', '89194ad1a47ffff', '89194ada9afffff'}",2.0,31.0
89194ada9c3ffff,"{'89194ada9cfffff', '89194adad6bffff', '89194ada9d3ffff', '89194ada91bffff', '89194ada957ffff', '89194ada837ffff', '89194ada953ffff', '89194ada98bffff', '89194ada9c3ffff', '89194ada827ffff', '89194ada8a7ffff', '89194adad6fffff', '89194ada9cbffff', '89194ada8afffff', '89194ada9dbffff', '89194ada99bffff', '89194ada9d7ffff', '89194ada9c7ffff', '89194ada913ffff'}",5.0,73.0
89194ada9d3ffff,"{'89194ada9cfffff', '89194adad6bffff', '89194ada9d3ffff', '89194adad63ffff', '89194ada837ffff', '89194ada98bffff', '89194ada9c3ffff', '89194adad67ffff', '89194ada8a7ffff', '89194adad6fffff', '89194ada9cbffff', '89194adad7bffff', '89194ada8afffff', '89194ada9dbffff', '89194ada8a3ffff', '89194ada99bffff', '89194ada9d7ffff', '89194ada8b7ffff', '89194ada9c7ffff'}",18.0,142.0
89194ada9dbffff,"{'89194ada9cfffff', '89194ada8abffff', '89194adad6bffff', '89194ada9d3ffff', '89194ada837ffff', '89194ada833ffff', '89194ada953ffff', '89194ada9c3ffff', '89194ada827ffff', '89194ada823ffff', '89194ada8a7ffff', '89194adad6fffff', '89194ada9cbffff', '89194ada8afffff', '89194ada8a3ffff', '89194ada9dbffff', '89194ada9d7ffff', '89194ada8b7ffff', '89194ada9c7ffff'}",1.0,73.0
89194adaa87ffff,"{'89194adaa97ffff', '89194adae2fffff', '89194ada84fffff', '89194adaa9bffff', '89194adaa8fffff', '89194adaa83ffff', '89194ada85bffff', '89194ada843ffff', '89194adaaa3ffff', '89194adaab7ffff', '89194adaa8bffff', '89194ada84bffff', '89194adaa17ffff', '89194adaabbffff', '89194adaa87ffff', '89194adaaabffff', '89194adaa93ffff', '89194adaab3ffff', '89194adaa13ffff'}",1.0,2.0
89194adab97ffff,"{'89194ada95bffff', '89194ada94fffff', '89194ada943ffff', '89194ada82fffff', '89194adab83ffff', '89194adab9bffff', '89194ada953ffff', '89194adab8fffff', '89194adabbbffff', '89194ada827ffff', '89194ada823ffff', '89194ada94bffff', '89194adab87ffff', '89194adab8bffff', '89194ada82bffff', '89194ada867ffff', '89194adab97ffff', '89194adabb3ffff', '89194adab93ffff'}",2.0,9.0
89194adac17ffff,"{'89194adac0fffff', '89194adac8bffff', '89194adac17ffff', '89194adac3bffff', '89194adac0bffff', '89194adac1bffff', '89194adacafffff', '89194adaca3ffff', '89194adacbbffff', '89194adac8fffff', '89194adac03ffff', '89194adac33ffff', '89194adac07ffff', '89194adac87ffff', '89194adacc7ffff', '89194adacabffff', '89194adac83ffff', '89194adac13ffff', '89194adacb3ffff'}",1.0,7.0
89194adac43ffff,"{'89194ada127ffff', '89194adaeb3ffff', '89194adac0bffff', '89194adac1bffff', '89194adae97ffff', '89194adac47ffff', '89194adae87ffff', '89194adac4fffff', '89194adaccbffff', '89194adac4bffff', '89194adac73ffff', '89194adaccfffff', '89194ada12fffff', '89194adac53ffff', '89194adac5bffff', '89194adac57ffff', '89194adaeb7ffff', '89194adac43ffff', '89194adac7bffff'}",1.0,50.0
89194adac4bffff,"{'89194adae8fffff', '89194ada127ffff', '89194adaeb3ffff', '89194adae97ffff', '89194adaea3ffff', '89194adae87ffff', '89194adae93ffff', '89194adac47ffff', '89194adac4fffff', '89194adae83ffff', '89194ada12fffff', '89194adac4bffff', '89194adaebbffff', '89194adac53ffff', '89194adac5bffff', '89194adac57ffff', '89194adaeb7ffff', '89194adac43ffff', '89194adac7bffff'}",6.0,58.0
89194adac4fffff,"{'89194adac63ffff', '89194adaeb3ffff', '89194adac0bffff', '89194adae97ffff', '89194adaea3ffff', '89194adac47ffff', '89194adae87ffff', '89194adaea7ffff', '89194adac4fffff', '89194adac4bffff', '89194adac73ffff', '89194adaebbffff', '89194adac53ffff', '89194adac5bffff', '89194adac57ffff', '89194adaeb7ffff', '89194adac6bffff', '89194adac43ffff', '89194adac7bffff'}",4.0,57.0
89194adac5bffff,"{'89194ada127ffff', '89194adaeb3ffff', '89194adae97ffff', '89194adae87ffff', '89194adae93ffff', '89194adac47ffff', '89194ada12bffff', '89194ada137ffff', '89194adac4fffff', '89194adaccbffff', '89194adac4bffff', '89194adaccfffff', '89194adae83ffff', '89194ada12fffff', '89194adac53ffff', '89194adac5bffff', '89194adac57ffff', '89194ada123ffff', '89194adac43ffff'}",11.0,46.0
89194adac6bffff,"{'89194adac63ffff', '89194adaeafffff', '89194adac77ffff', '89194adaeb3ffff', '89194adac6fffff', '89194ada8c3ffff', '89194adac47ffff', '89194adaea3ffff', '89194adac4fffff', '89194adaea7ffff', '89194ada89bffff', '89194adac73ffff', '89194ada8d7ffff', '89194ada8d3ffff', '89194ada8dbffff', '89194adac67ffff', '89194adaeb7ffff', '89194adac6bffff', '89194adac7bffff'}",7.0,42.0
89194adac7bffff,"{'89194adac63ffff', '89194adac0fffff', '89194adac77ffff', '89194adaeb3ffff', '89194adac6fffff', '89194adac0bffff', '89194adac47ffff', '89194adaea3ffff', '89194adaea7ffff', '89194adac4fffff', '89194adac73ffff', '89194adac4bffff', '89194ada8d3ffff', '89194adac57ffff', '89194adac67ffff', '89194adaeb7ffff', '89194adac6bffff', '89194adac43ffff', '89194adac7bffff'}",8.0,33.0
89194adac87ffff,"{'89194adac93ffff', '89194ad134bffff', '89194adac8bffff', '89194adac9bffff', '89194ad1343ffff', '89194adac17ffff', '89194adaca3ffff', '89194adacbbffff', '89194adac8fffff', '89194ad135bffff', '89194ad134fffff', '89194adac87ffff', '89194ad122fffff', '89194adac97ffff', '89194adacabffff', '89194adacb7ffff', '89194adac83ffff', '89194adac13ffff', '89194adacb3ffff'}",5.0,44.0
89194adac93ffff,"{'89194adac93ffff', '89194ad134bffff', '89194adac8bffff', '89194adac9bffff', '89194ad1227ffff', '89194ad1223ffff', '89194ad1267ffff', '89194adac8fffff', '89194ad135bffff', '89194ad122bffff', '89194ad123bffff', '89194adac87ffff', '89194adacd7ffff', '89194ad122fffff', '89194adac97ffff', '89194adac83ffff', '89194ad1263ffff', '89194ad126fffff', '89194ad1277ffff'}",19.0,79.0
89194adac97ffff,"{'89194adac93ffff', '89194ad134bffff', '89194adac8bffff', '89194adac9bffff', '89194ad1343ffff', '89194ad1227ffff', '89194ad1353ffff', '89194ad1223ffff', '89194ad1267ffff', '89194adacbbffff', '89194adac8fffff', '89194ad135bffff', '89194ad134fffff', '89194ad122bffff', '89194adac87ffff', '89194ad122fffff', '89194adac97ffff', '89194adac83ffff', '89194adacb3ffff'}",7.0,63.0
89194adacb3ffff,"{'89194ad134bffff', '89194ad1343ffff', '89194adac17ffff', '89194adacafffff', '89194adaca7ffff', '89194adaca3ffff', '89194adacbbffff', '89194adac8fffff', '89194ad135bffff', '89194ad134fffff', '89194ad136bffff', '89194ad1347ffff', '89194adac87ffff', '89194ad137bffff', '89194adac97ffff', '89194adacb7ffff', '89194adacabffff', '89194adac83ffff', '89194adacb3ffff'}",1.0,14.0
89194adaccbffff,"{'89194ada127ffff', '89194adacdbffff', '89194ada1afffff', '89194adac1bffff', '89194ada137ffff', '89194adaccbffff', '89194adaccfffff', '89194adacc3ffff', '89194ada12fffff', '89194adacd7ffff', '89194ada133ffff', '89194adac53ffff', '89194adacc7ffff', '89194adacd3ffff', '89194adac5bffff', '89194adac57ffff', '89194ada1a7ffff', '89194ada123ffff', '89194adac43ffff'}",3.0,39.0
89194adaccfffff,"{'89194adac57ffff', '89194adac8bffff', '89194ada127ffff', '89194adacdbffff', '89194adac0bffff', '89194adac1bffff', '89194adac47ffff', '89194ada137ffff', '89194adac03ffff', '89194adaccbffff', '89194adaccfffff', '89194adacc3ffff', '89194adacd7ffff', '89194adac53ffff', '89194adac5bffff', '89194adacc7ffff', '89194adacd3ffff', '89194adac13ffff', '89194adac43ffff'}",1.0,32.0
89194adacd7ffff,"{'89194adac93ffff', '89194adac8bffff', '89194adac9bffff', '89194adacdbffff', '89194ada1a7ffff', '89194adac1bffff', '89194adac83ffff', '89194ad1267ffff', '89194adac8fffff', '89194adaccbffff', '89194adaccfffff', '89194adacc3ffff', '89194adacd7ffff', '89194ad126bffff', '89194adacc7ffff', '89194ad1263ffff', '89194adacd3ffff', '89194adac13ffff', '89194ad126fffff'}",9.0,45.0
89194adacdbffff,"{'89194ada127ffff', '89194adacdbffff', '89194ada1afffff', '89194ada123ffff', '89194ada1abffff', '89194ada1a3ffff', '89194ada137ffff', '89194adaccbffff', '89194adaccfffff', '89194adacc3ffff', '89194adacd7ffff', '89194ada133ffff', '89194adac53ffff', '89194ad126bffff', '89194ada1b7ffff', '89194adacc7ffff', '89194ada1a7ffff', '89194adacd3ffff', '89194ad126fffff'}",2.0,34.0
89194adad03ffff,"{'89194adadc7ffff', '89194adad77ffff', '89194adad03ffff', '89194adad57ffff', '89194adad47ffff', '89194adad13ffff', '89194adad0bffff', '89194adad0fffff', '89194adadbbffff', '89194adad8fffff', '89194adad3bffff', '89194adad1bffff', '89194adad17ffff', '89194adad07ffff', '89194adadabffff', '89194adadcfffff', '89194adad33ffff', '89194adad73ffff', '89194adad8bffff'}",6.0,62.0
89194adad0bffff,"{'89194adadc7ffff', '89194adad77ffff', '89194adad53ffff', '89194adad03ffff', '89194adad4fffff', '89194adad63ffff', '89194adad57ffff', '89194adad47ffff', '89194adad13ffff', '89194adad0fffff', '89194adad0bffff', '89194adad3bffff', '89194adad1bffff', '89194adad17ffff', '89194adad07ffff', '89194adadcfffff', '89194adad7bffff', '89194adad73ffff', '89194adad43ffff'}",15.0,114.0
89194adad13ffff,"{'89194adad87ffff', '89194adadc7ffff', '89194adad9bffff', '89194adad03ffff', '89194adad57ffff', '89194adad0bffff', '89194adad0fffff', '89194adadbbffff', '89194adadc3ffff', '89194adad8fffff', '89194adad13ffff', '89194adadd7ffff', '89194adad83ffff', '89194adad1bffff', '89194adad17ffff', '89194adad07ffff', '89194adadabffff', '89194adadcfffff', '89194adad8bffff'}",5.0,64.0
89194adad1bffff,"{'89194adadc7ffff', '89194adadcbffff', '89194adad53ffff', '89194adad03ffff', '89194adad57ffff', '89194adad47ffff', '89194adad13ffff', '89194adad0bffff', '89194adadc3ffff', '89194adad0fffff', '89194adad8fffff', '89194adadd7ffff', '89194adad17ffff', '89194adad1bffff', '89194adad07ffff', '89194adadcfffff', '89194adad73ffff', '89194adad8bffff', '89194adad43ffff'}",10.0,65.0
89194adad27ffff,"{'89194ad1ac3ffff', '89194ada993ffff', '89194ad1a53ffff', '89194ad1adbffff', '89194adad2bffff', '89194ad1acfffff', '89194adad23ffff', '89194adad3bffff', '89194adad27ffff', '89194ad1a4bffff', '89194ad1a57ffff', '89194ad1a43ffff', '89194adad33ffff', '89194adad2fffff', '89194ada997ffff', '89194ad1acbffff', '89194ad1a5bffff', '89194adad37ffff', '89194adadafffff'}",1.0,14.0
89194adad3bffff,"{'89194ada993ffff', '89194adad77ffff', '89194adad2bffff', '89194adad03ffff', '89194adad63ffff', '89194adad0fffff', '89194adad23ffff', '89194adad0bffff', '89194adad27ffff', '89194adad3bffff', '89194adad17ffff', '89194adad67ffff', '89194adad07ffff', '89194adadabffff', '89194adad33ffff', '89194adad73ffff', '89194adad2fffff', '89194adad37ffff', '89194adadafffff'}",1.0,102.0
89194adad5bffff,"{'89194ada883ffff', '89194adadcbffff', '89194adac23ffff', '89194adad53ffff', '89194adad4fffff', '89194adad57ffff', '89194adad47ffff', '89194adad4bffff', '89194adadcfffff', '89194adac2fffff', '89194ada8b3ffff', '89194ada897ffff', '89194adad5bffff', '89194adac2bffff', '89194ada887ffff', '89194ada893ffff', '89194adac37ffff', '89194adac27ffff', '89194adad43ffff'}",1.0,5.0
89194adad63ffff,"{'89194adad6bffff', '89194ada993ffff', '89194adad77ffff', '89194ada9d3ffff', '89194adad2bffff', '89194adad4fffff', '89194adad63ffff', '89194adad47ffff', '89194adad0fffff', '89194adad0bffff', '89194adad3bffff', '89194adad67ffff', '89194ada8a7ffff', '89194adad6fffff', '89194adad7bffff', '89194adad73ffff', '89194ada99bffff', '89194ada9d7ffff', '89194ada8b7ffff'}",64.0,162.0
89194adad67ffff,"{'89194adad6bffff', '89194ada993ffff', '89194adad77ffff', '89194ada9d3ffff', '89194adad2bffff', '89194ada983ffff', '89194adad63ffff', '89194adad0fffff', '89194adad23ffff', '89194ada98bffff', '89194adad3bffff', '89194adad67ffff', '89194adad6fffff', '89194adad7bffff', '89194adad73ffff', '89194adad2fffff', '89194ada997ffff', '89194ada99bffff', '89194ada9d7ffff'}",2.0,161.0
89194adad6bffff,"{'89194adad6bffff', '89194adad77ffff', '89194ada9d3ffff', '89194adad63ffff', '89194adad4fffff', '89194adad47ffff', '89194ada9c3ffff', '89194adad67ffff', '89194ada8a7ffff', '89194adad6fffff', '89194ada8b3ffff', '89194adad7bffff', '89194ada8afffff', '89194ada9dbffff', '89194ada8a3ffff', '89194adad73ffff', '89194ada99bffff', '89194ada9d7ffff', '89194ada8b7ffff'}",21.0,155.0
89194adad6fffff,"{'89194adad6bffff', '89194ada993ffff', '89194adad77ffff', '89194ada9d3ffff', '89194adad2bffff', '89194ada983ffff', '89194adad63ffff', '89194ada98bffff', '89194ada9c3ffff', '89194adad67ffff', '89194ada8a7ffff', '89194adad6fffff', '89194adad7bffff', '89194adad73ffff', '89194ada9dbffff', '89194ada99bffff', '89194ada9d7ffff', '89194ada8b7ffff', '89194ada9c7ffff'}",22.0,166.0
89194adad73ffff,"{'89194adad6bffff', '89194adad77ffff', '89194adad2bffff', '89194adad03ffff', '89194adad63ffff', '89194adad4fffff', '89194adad57ffff', '89194adad47ffff', '89194adad0fffff', '89194adad0bffff', '89194adad3bffff', '89194adad1bffff', '89194adad67ffff', '89194adad07ffff', '89194adad6fffff', '89194adad7bffff', '89194adad73ffff', '89194ada8b7ffff', '89194adad43ffff'}",13.0,154.0
89194adad83ffff,"{'89194adad87ffff', '89194ad1367ffff', '89194adadc7ffff', '89194adad9bffff', '89194ad1e5bffff', '89194ad132bffff', '89194adadbbffff', '89194adad13ffff', '89194adad8fffff', '89194ad132fffff', '89194adadd7ffff', '89194ad136fffff', '89194ad1e4bffff', '89194adad83ffff', '89194adad17ffff', '89194adad97ffff', '89194adad8bffff', '89194adadb3ffff', '89194adad93ffff'}",3.0,79.0
89194adad8bffff,"{'89194adad87ffff', '89194ad1367ffff', '89194adadc7ffff', '89194adad9bffff', '89194adad03ffff', '89194adadbbffff', '89194adad13ffff', '89194adadc3ffff', '89194adad8fffff', '89194adadd7ffff', '89194adad83ffff', '89194ad136fffff', '89194adad1bffff', '89194adad17ffff', '89194adadcfffff', '89194adadd3ffff', '89194adad97ffff', '89194adad8bffff', '89194adad93ffff'}",12.0,88.0
89194adad93ffff,"{'89194ad1367ffff', '89194ad1377ffff', '89194adad87ffff', '89194adad9bffff', '89194ad1e5bffff', '89194ad132bffff', '89194adad8fffff', '89194ad132fffff', '89194adadd7ffff', '89194ad136fffff', '89194adad83ffff', '89194ad1327ffff', '89194ad1e4bffff', '89194adad97ffff', '89194ad1323ffff', '89194ad1363ffff', '89194adad8bffff', '89194ad133bffff', '89194adad93ffff'}",4.0,77.0
